effect_type,effect_label,feature,feature_label,feature_family,mean_chatgpt_raw,mean_xai_raw,mean_chatgpt_standardized,mean_xai_standardized,abs_standardized_model_gap,n_pairs,mean_chatgpt,mean_xai,mean_difference_xai_minus_chatgpt,median_difference_xai_minus_chatgpt,sd_difference,se_difference,ci95_low,ci95_high,bootstrap_ci95_low,bootstrap_ci95_high,paired_t_statistic,paired_t_p_value,cohens_dz,wilcoxon_statistic,wilcoxon_p_value,holm_adjusted_p_all_features,bh_fdr_p_all_features
filmstock_cinestill_minus_portra,CineStill minus Portra,shadow_rolloff_ratio,shadow_rolloff_ratio,color,0.008939149100766913,0.0013953181663842362,0.26984369498720917,0.04212009503987324,0.22772359994733596,72,0.008939149100766913,0.0013953181663842362,-0.007543830934382678,-0.008682479497776403,0.054936692596159215,0.006474351311784164,-0.02045332079361734,0.005365658924851983,-0.020469603076849346,0.004567069188366726,-1.165187147112626,0.24784302399727104,-0.13731862217912422,1034.0,0.11611897699489761,1.0,0.5945776413280749
scan_pushed_minus_clean,Pushed scan minus clean scan,laplacian_variance,Laplacian variance,tone_texture,0.00027712532432310074,0.0008176409400119963,0.11648578927327424,0.34368403707628936,0.2271982478030151,72,0.00027712532432310074,0.0008176409400119963,0.0005405156156888956,0.0003467963542789221,0.002872345554014672,0.0003385091698591342,-0.00013445249850665346,0.0012154837298844446,-0.00010400963096294112,0.0011956161342014729,1.5967532457505464,0.11476235567395403,0.1881791746586402,1129.0,0.2991940380145567,1.0,0.3648694460286038
scan_pushed_minus_clean,Pushed scan minus clean scan,color_spatial_range_rgb_b,color_spatial_range_rgb_b,spatial_covariance,-0.049274766403767795,-0.011157621112134721,-0.2893560070553234,-0.0655208523321708,0.22383515472315257,72,-0.049274766403767795,-0.011157621112134721,0.03811714529163308,0.051309965550899506,0.22122978427024592,0.02607218010965465,-0.01386930532328945,0.0901035959065556,-0.013150579741017685,0.08663942670035678,1.4619853472674549,0.14815747503089693,0.17229662550803113,966.0,0.050835080427392036,1.0,0.4333606144653735
filmstock_cinestill_minus_portra,CineStill minus Portra,shadow_fraction,Shadow fraction,color,2.3391511705186633e-05,0.00014085239834255644,0.04456739307579543,0.26836333973273424,0.22379594665693883,72,2.3391511705186633e-05,0.00014085239834255644,0.0001174608866373698,1.5735626220703125e-05,0.0010764808524670177,0.00012686448509948394,-0.0001354997120418964,0.000370421485316636,-8.45564736260308e-05,0.00041268269220987947,0.9258768247493373,0.3576464740268378,0.10911563022062085,1061.0,0.15566092462216705,1.0,0.6905055686656769
scan_pushed_minus_clean,Pushed scan minus clean scan,rgb_mean_b,rgb_mean_b,color,-0.05228121526953247,-0.03201103396713734,-0.5771122387983136,-0.3533574991281701,0.2237547396701436,72,-0.05228121526953247,-0.03201103396713734,0.02027018130239513,0.03342254459857941,0.09652316998673195,0.011375364673206668,-0.0024116516445707274,0.04295201424936099,-0.001418545366161399,0.041934473039064925,1.7819368332110845,0.07903546895451193,0.21000326973493996,977.0,0.058605564175497005,1.0,0.2811203710678539
filmstock_cinestill_minus_portra,CineStill minus Portra,hue_hist_12bin_08,hue_hist_12bin_08,color,0.010930379231770834,0.0020305713017781577,0.2722175848942653,0.05057072623052091,0.22164685866374437,72,0.010930379231770834,0.0020305713017781577,-0.008899807929992676,-0.005733966827392578,0.07748405276315197,0.009131583190440168,-0.027107667670501445,0.009308051810516093,-0.026354189382659064,0.00870152480072443,-0.9746182829840355,0.333058600088656,-0.11485986616106683,1174.0,0.43208013001597356,1.0,0.6765252814300825
scan_pushed_minus_clean,Pushed scan minus clean scan,lab_mean_b,Lab yellow minus blue,color,-0.4422248535686069,-1.5264461413025856,-0.08953990806998109,-0.3090686696214975,0.21952876155151646,72,-0.4422248535686069,-1.5264461413025856,-1.0842212877339787,-0.4252792298793793,5.6743512026949405,0.6687287023766058,-2.4176284487258233,0.24918587325786556,-2.3635821441809335,0.23226028825673722,-1.621317110931155,0.10938260589373944,-0.1910740539322003,1076.0,0.18168559359003822,1.0,0.3554934691546532
scan_pushed_minus_clean,Pushed scan minus clean scan,highlight_compression_ratio,highlight_compression_ratio,color,0.08856062035670358,0.059125477641553625,0.657915257848327,0.4392421113500449,0.2186731464982821,72,0.08856062035670358,0.059125477641553625,-0.029435142715149958,-0.04030812570355771,0.20734032955842632,0.024435292174036137,-0.07815773148693943,0.019287446056639512,-0.0768150313778453,0.018153678427151286,-1.204615950793764,0.23235175937726923,-0.1419653512552918,1034.0,0.11611897699489761,1.0,0.5833724430716846
scan_pushed_minus_clean,Pushed scan minus clean scan,value_mean,value_mean,other,-0.0555899857232968,-0.038319006769193545,-0.693671012715759,-0.478157781226214,0.215513231489545,72,-0.0555899857232968,-0.038319006769193545,0.017270978954103258,0.01846177875995636,0.10782279270194585,0.012707037981002884,-0.008066135153079912,0.04260809306128643,-0.006833393271598551,0.041570909699011165,1.3591663910915748,0.1783955691873688,0.16017929531694994,1073.0,0.17624159291652008,1.0,0.4969590855933845
lighting_warm_minus_cool,Warm practical minus cool ambient,palette_dominant_lab_l,palette_dominant_lab_l,color,-9.65167535820954,-14.341770638277776,-0.44014811003264914,-0.6540318656273911,0.21388375559474196,72,-9.65167535820954,-14.341770638277776,-4.690095280068235,-0.5699771135980165,33.441380969715986,3.941104542654823,-12.548434544881086,3.168243984744617,-12.350180739164442,2.8561432322758487,-1.1900458943189753,0.23799244172455353,-0.14024825363269283,1096.0,0.2211978394236035,1.0,0.5874496979276954
scan_pushed_minus_clean,Pushed scan minus clean scan,palette_mean_pairwise_lab_distance,Mean palette distance,color,0.567663899578155,-0.3797783983484008,0.1281344051370471,-0.08572445630669007,0.21385886144373717,72,0.567663899578155,-0.3797783983484008,-0.9474422979265559,0.49544975581943973,8.07458262909838,0.9515986887144278,-2.844876192139283,0.9499915962861712,-2.831311107058649,0.9599878897621537,-0.9956322020646257,0.3228100619581114,-0.11733638027459863,1153.0,0.3662697918584773,1.0,0.6663450569005999
lighting_warm_minus_cool,Warm practical minus cool ambient,midtone_shadow_lab_b_delta,midtone_shadow_lab_b_delta,color,7.773636716107528,6.521057395626688,1.315563514577213,1.1035845254222332,0.21197898915497992,72,7.773636716107528,6.521057395626688,-1.25257932048084,-2.3942615389823914,7.481999005018592,0.8817620388799413,-3.0107628899235355,0.5056042489618555,-2.9171140048678756,0.4057334992387845,-1.420541217755223,0.1598269519487358,-0.16741238800495237,1073.0,0.17624159291652008,1.0,0.456091545804929
scan_pushed_minus_clean,Pushed scan minus clean scan,texture_highpass_std,High-pass texture SD,tone_texture,-0.00016054107497135797,0.001322855707257986,-0.022784680493286184,0.18774537690102513,0.21053005739431135,72,-0.00016054107497135797,0.001322855707257986,0.0014833967822293441,0.0018350407481193542,0.009645467635524995,0.0011367292621325166,-0.0007831769910358391,0.003749970555494527,-0.0006920742213777783,0.0037416953457674634,1.3049692936086432,0.19611696592461111,0.15379210612514838,1084.0,0.19681136656275122,1.0,0.5262771792013646
filmstock_cinestill_minus_portra,CineStill minus Portra,orientation_entropy,orientation_entropy,structure,0.027989298189935712,0.00518658817584076,0.2557478685020726,0.04739164454099426,0.20835622396107834,72,0.027989298189935712,0.00518658817584076,-0.02280271001409495,-0.019535991723810486,0.11316337865993846,0.01333643207207059,-0.049394800294923796,0.003789380266733894,-0.04933067166268549,0.0031475649879563437,-1.7098058829279252,0.0916690438417707,-0.20150255572183137,1013.0,0.09119648587710863,1.0,0.3115318124522747
filmstock_cinestill_minus_portra,CineStill minus Portra,local_lab_corr_l_a_mean,local_lab_corr_l_a_mean,color,-0.1750191288120152,-0.12157141559565658,-0.6774616091035368,-0.4705769443001263,0.20688466480341047,72,-0.1750191288120152,-0.12157141559565658,0.05344771321635859,0.02385615219800144,0.3410336619977996,0.040191202501920854,-0.026691268458087003,0.1335866948908042,-0.024913688057391362,0.13058072815852892,1.32983613052643,0.18782880204688646,0.15672269096035288,1100.0,0.22978906098841778,1.0,0.5134572392403205
scan_pushed_minus_clean,Pushed scan minus clean scan,midtone_red_excess,midtone_red_excess,color,-0.005220442853492891,0.00796236636071828,-0.08190466537796516,0.1249233007033213,0.20682796608128645,72,-0.005220442853492891,0.00796236636071828,0.013182809214211173,0.00659530982375145,0.05393264945347778,0.006356023692651848,0.0005092579263783585,0.025856360502043988,0.0008784599725509502,0.025718749254722034,2.0740654616268537,0.04170090010557057,0.24443095875685922,1017.0,0.09557945149661373,1.0,0.18584533229576802
filmstock_cinestill_minus_portra,CineStill minus Portra,halation_ring_fraction,halation_ring_fraction,film_response,0.0010108815299140082,0.00421289602915446,0.06503517997699243,0.2710371525966292,0.2060019726196368,72,0.0010108815299140082,0.00421289602915446,0.0032020144992404515,0.0049762725830078125,0.02871290042861691,0.0033838477667681908,-0.0035451863131062133,0.009949215311587116,-0.0034402946631113688,0.009758653574519686,0.9462643475532582,0.3472231759887037,0.11151832282499548,1083.0,0.19487173708187944,1.0,0.6774342802826397
filmstock_cinestill_minus_portra,CineStill minus Portra,lab_chroma_mean,lab_chroma_mean,color,0.7985079553392198,-0.0010769300990634495,0.20347264546764635,-0.00027441907719892426,0.20374706454484523,72,0.7985079553392198,-0.0010769300990634495,-0.7995848854382833,-0.7476711273193359,3.738168746161098,0.4405474116050211,-1.6780114750296722,0.07884170415310543,-1.6468968672884834,0.0607451511753921,-1.8149803276001593,0.0737505110390817,-0.21389748289437568,941.0,0.03633472511971461,1.0,0.26965030598664247
scan_pushed_minus_clean,Pushed scan minus clean scan,highlight_lab_l,highlight_lab_l,color,-5.697996934254964,-3.593630207909478,-0.5464186568565653,-0.344616996832735,0.2018016600238303,72,-5.697996934254964,-3.593630207909478,2.104366726345486,3.141010284423828,15.301875619901727,1.8033433359509363,-1.4913977583224893,5.700131211013462,-1.3734249671300252,5.730521606074438,1.166925168598477,0.24714497458704074,0.13752344997553972,1114.0,0.2617184587814716,1.0,0.5945776413280749
filmstock_cinestill_minus_portra,CineStill minus Portra,palette_dominant_lab_l,palette_dominant_lab_l,color,-8.243732382334583,-12.651393937300382,-0.37594128408113214,-0.5769451337839315,0.2010038497027995,72,-8.243732382334583,-12.651393937300382,-4.407661554965799,-2.4190762945906057,34.92482565312701,4.115930175180667,-12.614593230282972,3.799270120351375,-12.397981094306633,3.5338889149420525,-1.0708786027382804,0.28785088037124523,-0.12620425363730217,1043.0,0.1283178328555066,1.0,0.6427204771648032
filmstock_cinestill_minus_portra,CineStill minus Portra,lower_tail_luma_width_p10_p01,lower_tail_luma_width_p10_p01,other,-0.0065355988400470875,-0.009270620744953502,-0.4743877993329735,-0.6729099323999231,0.1985221330669498,72,-0.0065355988400470875,-0.009270620744953502,-0.002735021904906413,-0.00638392218388617,0.01980759199830413,0.002334347103496208,-0.007389577830172323,0.0019195340203594972,-0.007107005465918013,0.0018239415461317064,-1.1716431977104456,0.24525714396072185,-0.1380794750386911,1037.0,0.12007971384827144,1.0,0.5945776413280749
scan_pushed_minus_clean,Pushed scan minus clean scan,color_spatial_range_lab_b,color_spatial_range_lab_b,spatial_covariance,0.2535706228680081,-1.3066962824927435,0.03215988440197802,-0.16572582785086876,0.1978857122528468,72,0.2535706228680081,-1.3066962824927435,-1.5602669053607516,-1.62864351272583,10.394863619610891,1.2250464258227005,-4.002940101432913,0.8824062907114101,-3.961426106757588,0.7814676341083313,-1.2736390005080243,0.20694520748682482,-0.15009979567381343,1071.0,0.17268041878977647,1.0,0.5419628676710927
lighting_warm_minus_cool,Warm practical minus cool ambient,hue_warm_share,Warm hue share,color,0.37914082239624564,0.3296967208626107,1.504919873072262,1.3086618955379843,0.1962579775342776,72,0.37914082239624564,0.3296967208626107,-0.049444101533635015,-0.0984127558801554,0.2724458780624595,0.032108054647381395,-0.11346574415220606,0.01457754108493603,-0.10932925980063384,0.013399206153532999,-1.539928285180849,0.1280230829324485,-0.1814822888320583,960.0,0.04697345211001091,1.0,0.388049241012862
scan_pushed_minus_clean,Pushed scan minus clean scan,halation_ring_red_excess_mean,Red ring excess,film_response,0.00828559800634644,-0.007727298622840963,0.10117081726358404,-0.09435373479545803,0.195524552059042,72,0.00828559800634644,-0.007727298622840963,-0.016012896629187406,-0.02627503266558051,0.09825336961448403,0.01157927065480499,-0.03910130655582529,0.0070755132974504795,-0.038722973016753155,0.006714067330797961,-1.3828933709691482,0.17103143996016115,-0.16297554671170142,1015.0,0.0933673348616755,1.0,0.4833497216265424
scan_pushed_minus_clean,Pushed scan minus clean scan,top_luma_mean,top_luma_mean,other,-0.07210235483944416,-0.047094997432496816,-0.5571427466573262,-0.36390817306575607,0.19323457359157012,72,-0.07210235483944416,-0.047094997432496816,0.025007357406947348,0.012062281370162964,0.15476222304982853,0.018238902898339796,-0.011359982063977644,0.06137469687787234,-0.009650925743497081,0.06232772017311718,1.3710998707725812,0.17466220107611566,0.16158566938454852,1134.0,0.31244506976083364,1.0,0.48888702215085006
filmstock_cinestill_minus_portra,CineStill minus Portra,left_right_warmth_delta,left_right_warmth_delta,other,-0.008203507246637147,0.004127053429733173,-0.12848307033339246,0.06463777993241161,0.193120850265804,72,-0.008203507246637147,0.004127053429733173,0.01233056067637032,-0.0009592440910637379,0.1189247857069499,0.014015420404090215,-0.015615393885933622,0.04027651523867426,-0.014797657118874161,0.04029804832175105,0.8797852879797889,0.38194376865915447,0.10368369051977806,1224.0,0.6135220230534556,1.0,0.7082726446607797
filmstock_cinestill_minus_portra,CineStill minus Portra,color_spatial_var_lab_l,color_spatial_var_lab_l,spatial_covariance,-19.913634141286213,-42.12003583378262,-0.17186259803762755,-0.3635126936887822,0.1916500956511547,72,-19.913634141286213,-42.12003583378262,-22.206401692496406,-34.12665557861328,179.38383285461168,21.14058744112169,-64.35953581308152,19.94673242808871,-65.10116191373932,18.951515883207303,-1.0504155456579958,0.2970893369718487,-0.12379265923308938,1103.0,0.23638641317892062,1.0,0.6558387250133264
lighting_warm_minus_cool,Warm practical minus cool ambient,orientation_entropy,orientation_entropy,structure,0.006376817738181674,0.027313326502550646,0.058267182453063,0.24957128211382784,0.1913040996607648,72,0.006376817738181674,0.027313326502550646,0.02093650876436897,0.0050477626250577945,0.12466928321316102,0.014692415927615396,-0.008359336532129183,0.050232354060867124,-0.007317010962672427,0.050434299767185026,1.4249874811274146,0.15854199247695153,0.16793638516852205,1121.0,0.27878319344935953,1.0,0.45464247842655214
filmstock_cinestill_minus_portra,CineStill minus Portra,luma_p50,luma_p50,tone_texture,-0.06954744820379549,-0.09153740408105983,-0.6031363674316336,-0.7938398720222062,0.19070350459057248,72,-0.06954744820379549,-0.09153740408105983,-0.02198995587726434,-0.03673000819981098,0.1540213072690168,0.01815158513618978,-0.05818318867545519,0.014203276920926506,-0.05651009833931716,0.014272801979030995,-1.211462013497752,0.22973507487957556,-0.14277216748236157,1088.0,0.20471128279271755,1.0,0.5817966182015225
lighting_warm_minus_cool,Warm practical minus cool ambient,value_mean,value_mean,other,-0.04237300385203627,-0.057631335531671844,-0.5287449548945051,-0.7191436796081558,0.19039872471365069,72,-0.04237300385203627,-0.057631335531671844,-0.015258331679635577,-0.009507134556770325,0.11580267300647651,0.013647475893734651,-0.042470625725780836,0.011953962366509682,-0.04200722633136643,0.011417821768878232,-1.1180332391457417,0.26732154076416015,-0.13176148083198583,1147.0,0.3486799588145616,1.0,0.6238817016125976
scan_pushed_minus_clean,Pushed scan minus clean scan,hue_entropy_12bin,hue_entropy_12bin,color,0.016859985013446283,-0.04943672153781591,0.04836912711756039,-0.14182759156849792,0.19019671868605834,72,0.016859985013446283,-0.04943672153781591,-0.0662967065512622,-0.11470095816487413,0.59392521024752,0.06999475728061123,-0.2058622886149013,0.07326887551237689,-0.20088184949855345,0.07046273114897787,-0.9471667468675773,0.34676642321086387,-0.11162467160407766,1110.0,0.25229803538172446,1.0,0.6774342802826397
filmstock_cinestill_minus_portra,CineStill minus Portra,center_luma_mean,center_luma_mean,other,-0.055539977012409106,-0.03870514469842116,-0.625789885397479,-0.4361054751554209,0.18968441024205832,72,-0.055539977012409106,-0.03870514469842116,0.016834832313987944,0.021889127790927887,0.1252755255220306,0.014763862268889377,-0.012603472940850298,0.046273137568826186,-0.011017638478531605,0.04524616894519162,1.1402729182500266,0.2580045863715692,0.13438245214966124,1106.0,0.2431165924651979,1.0,0.6101343710051504
