group_type,group,n,point_index,PC1,PC2
model_key|light_key,chatgpt_image_2_cool_ambient,72,52,5.818153104936771,-2.338604470169665
model_key|light_key,chatgpt_image_2_cool_ambient,72,53,5.819678989401581,-2.3775270353407314
model_key|light_key,chatgpt_image_2_cool_ambient,72,54,5.819431395059668,-2.4175759783477035
model_key|light_key,chatgpt_image_2_cool_ambient,72,55,5.817410708500207,-2.458688767520172
model_key|light_key,chatgpt_image_2_cool_ambient,72,56,5.813620084785388,-2.500801210118226
model_key|light_key,chatgpt_image_2_cool_ambient,72,57,5.808065442524169,-2.5438475525617954
model_key|light_key,chatgpt_image_2_cool_ambient,72,58,5.800755454631067,-2.5877605830970647
model_key|light_key,chatgpt_image_2_cool_ambient,72,59,5.791701534784426,-2.632471736739642
model_key|light_key,chatgpt_image_2_cool_ambient,72,60,5.780917819605324,-2.677911202330648
model_key|light_key,chatgpt_image_2_cool_ambient,72,61,5.768421146584907,-2.724008031538552
model_key|light_key,chatgpt_image_2_cool_ambient,72,62,5.754231027794654,-2.770690249636569
model_key|light_key,chatgpt_image_2_cool_ambient,72,63,5.738369619420586,-2.817884967882651
model_key|light_key,chatgpt_image_2_cool_ambient,72,64,5.720861687169018,-2.865518497326607
model_key|light_key,chatgpt_image_2_cool_ambient,72,65,5.7017345675978435,-2.9135164638666504
model_key|light_key,chatgpt_image_2_cool_ambient,72,66,5.681018125433747,-2.9618039243757317
model_key|light_key,chatgpt_image_2_cool_ambient,72,67,5.658744706941979,-3.0103054837163308
model_key|light_key,chatgpt_image_2_cool_ambient,72,68,5.634949089421498,-3.0589454124610205
model_key|light_key,chatgpt_image_2_cool_ambient,72,69,5.609668426904356,-3.107647765134971
model_key|light_key,chatgpt_image_2_cool_ambient,72,70,5.582942192144077,-3.1563364987958007
model_key|light_key,chatgpt_image_2_cool_ambient,72,71,5.554812114983642,-3.2049355917655986
model_key|light_key,chatgpt_image_2_cool_ambient,72,72,5.525322117199298,-3.253369162329751
model_key|light_key,chatgpt_image_2_cool_ambient,72,73,5.494518243921911,-3.301561587217234
model_key|light_key,chatgpt_image_2_cool_ambient,72,74,5.462448591742966,-3.34943761967737
model_key|light_key,chatgpt_image_2_cool_ambient,72,75,5.429163233617441,-3.396922506968699
model_key|light_key,chatgpt_image_2_cool_ambient,72,76,5.39471414068084,-3.443942107076513
model_key|light_key,chatgpt_image_2_cool_ambient,72,77,5.35915510110243,-3.4904230044768036
model_key|light_key,chatgpt_image_2_cool_ambient,72,78,5.3225416361014,-3.5362926247658972
model_key|light_key,chatgpt_image_2_cool_ambient,72,79,5.284930913257072,-3.581479347976762
model_key|light_key,chatgpt_image_2_cool_ambient,72,80,5.246381657248503,-3.6259126204050918
model_key|light_key,chatgpt_image_2_cool_ambient,72,81,5.2069540581628795,-3.6695230647705372
model_key|light_key,chatgpt_image_2_cool_ambient,72,82,5.166709677515835,-3.7122425885410917
model_key|light_key,chatgpt_image_2_cool_ambient,72,83,5.125711352130456,-3.7540044902515017
model_key|light_key,chatgpt_image_2_cool_ambient,72,84,5.084023096025038,-3.794743563649681
model_key|light_key,chatgpt_image_2_cool_ambient,72,85,5.0417100004627935,-3.8343961995085385
model_key|light_key,chatgpt_image_2_cool_ambient,72,86,4.998838132319578,-3.8729004849442306
model_key|light_key,chatgpt_image_2_cool_ambient,72,87,4.955474430928299,-3.910196300085784
model_key|light_key,chatgpt_image_2_cool_ambient,72,88,4.911686603561098,-3.946225411945135
model_key|light_key,chatgpt_image_2_cool_ambient,72,89,4.867543019712483,-3.9809315653410278
model_key|light_key,chatgpt_image_2_cool_ambient,72,90,4.823112604348472,-4.014260570734804
model_key|light_key,chatgpt_image_2_cool_ambient,72,91,4.77846473028845,-4.04616038884093
model_key|light_key,chatgpt_image_2_cool_ambient,72,92,4.73366910988774,-4.076581211880171
model_key|light_key,chatgpt_image_2_cool_ambient,72,93,4.688795686190035,-4.10547554134852
model_key|light_key,chatgpt_image_2_cool_ambient,72,94,4.643914523719648,-4.132798262180476
model_key|light_key,chatgpt_image_2_cool_ambient,72,95,4.599095699084057,-4.158506713190862
model_key|light_key,chatgpt_image_2_cool_ambient,72,96,4.554409191557618,-4.182560753685201
model_key|light_key,chatgpt_image_2_cool_ambient,72,97,4.509924773817227,-4.204922826134648
model_key|light_key,chatgpt_image_2_cool_ambient,72,98,4.465711903000566,-4.2255580148176115
model_key|light_key,chatgpt_image_2_cool_ambient,72,99,4.421839612257031,-4.244434100336506
model_key|light_key,chatgpt_image_2_cool_ambient,72,100,4.378376402960664,-4.261521609924522
model_key|light_key,chatgpt_image_2_cool_ambient,72,101,4.335390137753389,-4.276793863463846
model_key|light_key,chatgpt_image_2_cool_ambient,72,102,4.29294793458555,-4.290227015143501
model_key|light_key,chatgpt_image_2_cool_ambient,72,103,4.251116061919201,-4.301800090691753
model_key|light_key,chatgpt_image_2_cool_ambient,72,104,4.209959835257768,-4.311495020124937
model_key|light_key,chatgpt_image_2_cool_ambient,72,105,4.169543515163644,-4.319296665961604
model_key|light_key,chatgpt_image_2_cool_ambient,72,106,4.129930206922951,-4.325192846857887
model_key|light_key,chatgpt_image_2_cool_ambient,72,107,4.0911817620141235,-4.329174356627239
model_key|light_key,chatgpt_image_2_cool_ambient,72,108,4.053358681534171,-4.331234978614786
model_key|light_key,chatgpt_image_2_cool_ambient,72,109,4.016520021733392,-4.331371495403907
model_key|light_key,chatgpt_image_2_cool_ambient,72,110,3.9807233018060524,-4.32958369383984
model_key|light_key,chatgpt_image_2_cool_ambient,72,111,3.9460244140809926,-4.325874365362504
model_key|light_key,chatgpt_image_2_cool_ambient,72,112,3.912477536752391,-4.32024930164799
model_key|light_key,chatgpt_image_2_cool_ambient,72,113,3.8801350492869418,-4.312717285565555
model_key|light_key,chatgpt_image_2_cool_ambient,72,114,3.849047450639537,-4.303290077464208
model_key|light_key,chatgpt_image_2_cool_ambient,72,115,3.819263280405145,-4.291982396810321
model_key|light_key,chatgpt_image_2_cool_ambient,72,116,3.7908290430299925,-4.278811899204932
model_key|light_key,chatgpt_image_2_cool_ambient,72,117,3.763789135200395,-4.263799148816622
model_key|light_key,chatgpt_image_2_cool_ambient,72,118,3.738185776522597,-4.246967586273
model_key|light_key,chatgpt_image_2_cool_ambient,72,119,3.7140589436018727,-4.228343492060951
model_key|light_key,chatgpt_image_2_cool_ambient,72,120,3.6914463076238007,-4.207955945492774
model_key|light_key,chatgpt_image_2_cool_ambient,72,121,3.6703831755351786,-4.185836779302289
model_key|light_key,chatgpt_image_2_cool_ambient,72,122,3.650902434916419,-4.162020529941799
model_key|light_key,chatgpt_image_2_cool_ambient,72,123,3.6330345026314954,-4.136544383657521
model_key|light_key,chatgpt_image_2_cool_ambient,72,124,3.616807277335619,-4.109448118427677
model_key|light_key,chatgpt_image_2_cool_ambient,72,125,3.6022460959148015,-4.080774041853904
model_key|light_key,chatgpt_image_2_cool_ambient,72,126,3.5893736939253156,-4.050566925102954
model_key|light_key,chatgpt_image_2_cool_ambient,72,127,3.578210170094822,-4.018873933001833
model_key|light_key,chatgpt_image_2_cool_ambient,72,128,3.5687729549405915,-3.985744550395522
model_key|light_key,chatgpt_image_2_cool_ambient,72,129,3.5610767835538235,-3.9512305048822673
model_key|light_key,chatgpt_image_2_cool_ambient,72,130,3.5551336725925466,-3.915385686047073
model_key|light_key,chatgpt_image_2_cool_ambient,72,131,3.5509529015190378,-3.878266061319514
model_key|light_key,chatgpt_image_2_cool_ambient,72,132,3.548540998111041,-3.8399295885872395
model_key|light_key,chatgpt_image_2_cool_ambient,72,133,3.5479017282694176,-3.8004361257016064
model_key|light_key,chatgpt_image_2_cool_ambient,72,134,3.5490360901381397,-3.7598473370167547
model_key|light_key,chatgpt_image_2_cool_ambient,72,135,3.5519423125458056,-3.718226597108037
model_key|light_key,chatgpt_image_2_cool_ambient,72,136,3.5566158577711153,-3.6756388918201397
model_key|light_key,chatgpt_image_2_cool_ambient,72,137,3.5630494286279832,-3.6321507167994076
model_key|light_key,chatgpt_image_2_cool_ambient,72,138,3.571232979859226,-3.5878299736687778
model_key|light_key,chatgpt_image_2_cool_ambient,72,139,3.5811537338210426,-3.5427458640074594
model_key|light_key,chatgpt_image_2_cool_ambient,72,140,3.592796200433787,-3.496968781300883
model_key|light_key,chatgpt_image_2_cool_ambient,72,141,3.6061422013678857,-3.450570201029627
model_key|light_key,chatgpt_image_2_cool_ambient,72,142,3.6211708984271467,-3.4036225690689443
model_key|light_key,chatgpt_image_2_cool_ambient,72,143,3.6378588260851252,-3.356199188573121
model_key|light_key,chatgpt_image_2_cool_ambient,72,144,3.656179928123761,-3.3083741055213074
model_key|light_key,chatgpt_image_2_cool_ambient,72,145,3.676105598317064,-3.2602219931035097
model_key|light_key,chatgpt_image_2_cool_ambient,72,146,3.6976047250963484,-3.2118180351272674
model_key|light_key,chatgpt_image_2_cool_ambient,72,147,3.7206437401272483,-3.163237808627067
model_key|light_key,chatgpt_image_2_cool_ambient,72,148,3.7451866707226875,-3.114557165859768
model_key|light_key,chatgpt_image_2_cool_ambient,72,149,3.7711951960099634,-3.0658521158703116
model_key|light_key,chatgpt_image_2_cool_ambient,72,150,3.7986287067642373,-3.017198705812618
model_key|light_key,chatgpt_image_2_cool_ambient,72,151,3.8274443688150206,-2.968672902210985
model_key|light_key,chatgpt_image_2_cool_ambient,72,152,3.8575971899266452,-2.920350472347378
model_key|light_key,chatgpt_image_2_cool_ambient,72,153,3.889040090048301,-2.872306865959811
model_key|light_key,chatgpt_image_2_cool_ambient,72,154,3.9217239748239443,-2.824617097436539
model_key|light_key,chatgpt_image_2_cool_ambient,72,155,3.9555978122473094,-2.7773556286899947
model_key|light_key,chatgpt_image_2_cool_ambient,72,156,3.9906087123423264,-2.730596252893351
model_key|light_key,chatgpt_image_2_cool_ambient,72,157,4.02670200974454,-2.684411979261244
model_key|light_key,chatgpt_image_2_cool_ambient,72,158,4.063821349054589,-2.638874919054546
model_key|light_key,chatgpt_image_2_cool_ambient,72,159,4.1019087728304715,-2.5940561729871963
model_key|light_key,chatgpt_image_2_warm_practical,72,0,-7.701335011266963,0.6412351284302753
model_key|light_key,chatgpt_image_2_warm_practical,72,1,-7.753456915237926,0.6126990585712014
model_key|light_key,chatgpt_image_2_warm_practical,72,2,-7.806285263516033,0.5856016039067575
model_key|light_key,chatgpt_image_2_warm_practical,72,3,-7.85973757090655,0.5599850738957406
model_key|light_key,chatgpt_image_2_warm_practical,72,4,-7.913730377976657,0.5358894657088976
model_key|light_key,chatgpt_image_2_warm_practical,72,5,-7.968179381367446,0.5133524017780919
model_key|light_key,chatgpt_image_2_warm_practical,72,6,-8.022999565423609,0.4924090710533404
model_key|light_key,chatgpt_image_2_warm_practical,72,7,-8.07810533493529,0.47309217405944737
model_key|light_key,chatgpt_image_2_warm_practical,72,8,-8.133410648784842,0.4554318718380148
model_key|light_key,chatgpt_image_2_warm_practical,72,9,-8.188829154289829,0.43945573885455746
model_key|light_key,chatgpt_image_2_warm_practical,72,10,-8.244274322032474,0.4251887199442479
model_key|light_key,chatgpt_image_2_warm_practical,72,11,-8.299659580965088,0.4126530913635176
model_key|light_key,chatgpt_image_2_warm_practical,72,12,-8.354898453580468,0.4018684260083265
model_key|light_key,chatgpt_image_2_warm_practical,72,13,-8.40990469093628,0.39285156285341016
model_key|light_key,chatgpt_image_2_warm_practical,72,14,-8.464592407322522,0.385616580660219
model_key|light_key,chatgpt_image_2_warm_practical,72,15,-8.51887621436188,0.38017477599460303
model_key|light_key,chatgpt_image_2_warm_practical,72,16,-8.57267135433354,0.3765346455885672
model_key|light_key,chatgpt_image_2_warm_practical,72,17,-8.625893832512302,0.3747018730736307
model_key|light_key,chatgpt_image_2_warm_practical,72,18,-8.678460548316378,0.3746793201065124
model_key|light_key,chatgpt_image_2_warm_practical,72,19,-8.730289425059086,0.37646702190099335
model_key|light_key,chatgpt_image_2_warm_practical,72,20,-8.781299538101848,0.3800621871729344
model_key|light_key,chatgpt_image_2_warm_practical,72,21,-8.831411241208416,0.38545920249853527
model_key|light_key,chatgpt_image_2_warm_practical,72,22,-8.880546290903002,0.3926496410790292
model_key|light_key,chatgpt_image_2_warm_practical,72,23,-8.928627968638192,0.4016222758981294
model_key|light_key,chatgpt_image_2_warm_practical,72,24,-8.975581200581841,0.4123630972516814
model_key|light_key,chatgpt_image_2_warm_practical,72,25,-9.021332674835953,0.4248553346221542
model_key|light_key,chatgpt_image_2_warm_practical,72,26,-9.065810955904505,0.43907948286381115
model_key|light_key,chatgpt_image_2_warm_practical,72,27,-9.108946596231501,0.4550133326576813
model_key|light_key,chatgpt_image_2_warm_practical,72,28,-9.150672244635079,0.47263200518877335
model_key|light_key,chatgpt_image_2_warm_practical,72,29,-9.190922751468385,0.49190799099139193
model_key|light_key,chatgpt_image_2_warm_practical,72,30,-9.229635270343026,0.5128111929019039
model_key|light_key,chatgpt_image_2_warm_practical,72,31,-9.266749356256232,0.535308973051885
model_key|light_key,chatgpt_image_2_warm_practical,72,32,-9.302207059968554,0.5593662038282785
model_key|light_key,chatgpt_image_2_warm_practical,72,33,-9.335953018484728,0.5849453227209921
model_key|light_key,chatgpt_image_2_warm_practical,72,34,-9.367934541496421,0.612006390972299
model_key|light_key,chatgpt_image_2_warm_practical,72,35,-9.398101693651881,0.6405071559364669
model_key|light_key,chatgpt_image_2_warm_practical,72,36,-9.426407372524075,0.6704031170522488
model_key|light_key,chatgpt_image_2_warm_practical,72,37,-9.452807382155532,0.7016475953252262
model_key|light_key,chatgpt_image_2_warm_practical,72,38,-9.477260502065082,0.734191806211519
model_key|light_key,chatgpt_image_2_warm_practical,72,39,-9.499728551608744,0.7679849357890585
model_key|light_key,chatgpt_image_2_warm_practical,72,40,-9.520176449594276,0.8029742200974949
model_key|light_key,chatgpt_image_2_warm_practical,72,41,-9.538572269056283,0.839105027522859
model_key|light_key,chatgpt_image_2_warm_practical,72,42,-9.554887287106393,0.8763209440983409
model_key|light_key,chatgpt_image_2_warm_practical,72,43,-9.569096029780626,0.9145638615880032
model_key|light_key,chatgpt_image_2_warm_practical,72,44,-9.58117631181398,0.9537740682158933
model_key|light_key,chatgpt_image_2_warm_practical,72,45,-9.591109271280073,0.9938903418988931
model_key|light_key,chatgpt_image_2_warm_practical,72,46,-9.598879399041811,1.034850045837735
model_key|light_key,chatgpt_image_2_warm_practical,72,47,-9.604474562967066,1.076589226316928
model_key|light_key,chatgpt_image_2_warm_practical,72,48,-9.607886026871554,1.1190427125608933
model_key|light_key,chatgpt_image_2_warm_practical,72,49,-9.609108464159354,1.162144218490392
model_key|light_key,chatgpt_image_2_warm_practical,72,50,-9.60813996613975,1.2058264462203727
model_key|light_key,chatgpt_image_2_warm_practical,72,51,-9.604982045007437,1.250021191137627
model_key|light_key,chatgpt_image_2_warm_practical,72,52,-9.599639631481391,1.2946594483941984
model_key|light_key,chatgpt_image_2_warm_practical,72,53,-9.592121067106152,1.3396715206502618
model_key|light_key,chatgpt_image_2_warm_practical,72,54,-9.582438091227484,1.3849871268982428
model_key|light_key,chatgpt_image_2_warm_practical,72,55,-9.570605822662785,1.4305355121982715
model_key|light_key,chatgpt_image_2_warm_practical,72,56,-9.55664273609484,1.4762455581536214
model_key|light_key,chatgpt_image_2_warm_practical,72,57,-9.54057063322581,1.522045893953641
model_key|light_key,chatgpt_image_2_warm_practical,72,58,-9.522414608736451,1.567865007810807
model_key|light_key,chatgpt_image_2_warm_practical,72,59,-9.502203011103754,1.6136313586178865
model_key|light_key,chatgpt_image_2_warm_practical,72,60,-9.479967398338161,1.6592734876508872
model_key|light_key,chatgpt_image_2_warm_practical,72,61,-9.455742488709477,1.7047201301433716
model_key|light_key,chatgpt_image_2_warm_practical,72,62,-9.42956610653842,1.7499003265579278
model_key|light_key,chatgpt_image_2_warm_practical,72,63,-9.401479123138426,1.7947435333810675
