effect_type,model_key,feature,n_effects,mean_effect,mean_abs_effect,median_abs_effect,sd_effect,se_effect
filmstock_by_lighting_by_scan,chatgpt_image_2,hue_circular_mean_turns,18,0.1416174165213634,0.5071211517536532,0.5291253417414341,0.640240010640385,0.15090601770358789
filmstock_by_lighting_by_scan,chatgpt_image_2,hue_circular_variance,18,0.08081308919844123,0.3979638306692982,0.3867122273021591,0.501216481511535,0.11813785763975608
filmstock_by_lighting_by_scan,chatgpt_image_2,hue_entropy_12bin,18,-0.09147044857859228,0.6912759392735097,0.6423424132866402,0.9209420017025421,0.2170681114944602
filmstock_by_lighting_by_scan,chatgpt_image_2,hue_green_share,18,-0.004043714441857763,0.07393913687383535,0.04933459729647206,0.10689154645524249,0.025194579116672944
filmstock_by_lighting_by_scan,chatgpt_image_2,hue_hist_12bin_00,18,0.01245223151312934,0.17071056365966797,0.17516136169433594,0.20796599167768068,0.049018054323824375
filmstock_by_lighting_by_scan,chatgpt_image_2,hue_hist_12bin_01,18,-0.05768050087822808,0.12530088424682617,0.10494422912597656,0.15306559928006275,0.03607790773910503
filmstock_by_lighting_by_scan,chatgpt_image_2,hue_hist_12bin_02,18,0.004758040110270183,0.04522042804294162,0.024349212646484375,0.06955433819070989,0.016394114731864477
filmstock_by_lighting_by_scan,chatgpt_image_2,hue_hist_12bin_03,18,0.0010246700710720485,0.023247400919596355,0.021496295928955078,0.030108092627984535,0.007096545488613522
filmstock_by_lighting_by_scan,chatgpt_image_2,hue_hist_12bin_04,18,0.007833851708306206,0.03602382871839735,0.022568702697753906,0.05063721495583682,0.01193530602522436
filmstock_by_lighting_by_scan,chatgpt_image_2,hue_hist_12bin_05,18,-9.335411919487847e-05,0.08107047610812718,0.05221843719482422,0.12328265039901991,0.029057999366599137
filmstock_by_lighting_by_scan,chatgpt_image_2,hue_hist_12bin_06,18,0.03752819697062174,0.29820458094278973,0.28875160217285156,0.3784463136084032,0.08920065155585091
filmstock_by_lighting_by_scan,chatgpt_image_2,hue_hist_12bin_07,18,0.05734803941514757,0.2191181182861328,0.23247051239013672,0.2613795357220875,0.06160774739082651
filmstock_by_lighting_by_scan,chatgpt_image_2,hue_hist_12bin_08,18,-0.031126976013183594,0.11545107099745008,0.09520816802978516,0.1424723722903054,0.03358106019273644
filmstock_by_lighting_by_scan,chatgpt_image_2,hue_hist_12bin_09,18,-0.0011417600843641493,0.050708029005262584,0.0401616096496582,0.0684273779013943,0.016128487644296807
filmstock_by_lighting_by_scan,chatgpt_image_2,hue_hist_12bin_10,18,-0.0009416474236382379,0.024922741783989802,0.020042896270751953,0.032115168259439233,0.007569617751732152
filmstock_by_lighting_by_scan,chatgpt_image_2,hue_hist_12bin_11,18,-0.029960791269938152,0.07832129796346028,0.058325767517089844,0.09757200467081747,0.02299794205223351
filmstock_by_lighting_by_scan,chatgpt_image_2,hue_magenta_share,18,0.009354213815671622,0.04275595537845131,0.035007223986474316,0.0557775885836208,0.013146903708570542
filmstock_by_lighting_by_scan,chatgpt_image_2,hue_red_orange_highlight_share,18,0.15293985254062026,0.6604345245476979,0.5415137545097117,0.8472100439326808,0.19968932238471718
filmstock_by_lighting_by_scan,chatgpt_image_2,hue_red_orange_share,18,-0.023130340247397112,0.23633611840274746,0.23628585226105175,0.29729518135189137,0.07007314624933561
filmstock_by_lighting_by_scan,chatgpt_image_2,hue_resultant_length,18,-0.08081308919844123,0.3979638306692982,0.38671222730215904,0.5012164815115351,0.11813785763975611
filmstock_by_lighting_by_scan,chatgpt_image_2,hue_teal_cyan_shadow_share,18,-0.033401562000698756,0.09406573825413539,0.07471332363149336,0.11167392780776039,0.02632179721153478
filmstock_by_lighting_by_scan,chatgpt_image_2,hue_teal_cyan_share,18,-0.04212894321295452,0.3456154858292642,0.38708457366389304,0.41745877957788563,0.09839597796846106
filmstock_by_lighting_by_scan,chatgpt_image_2,hue_warm_share,18,-0.03128466254797341,0.27836734998189516,0.2509576543700669,0.35435009166755416,0.08352111757740077
filmstock_by_lighting_by_scan,chatgpt_image_2,hue_yellow_share,18,-0.0017809544270167659,0.07887223843132883,0.044415298276944404,0.10925177090316486,0.025750889354089007
filmstock_by_lighting_by_scan,chatgpt_image_2,image_entropy_gray,18,0.1284397431556387,0.559711598782539,0.48362222872537775,0.665999143055065,0.15697750343955535
filmstock_by_lighting_by_scan,chatgpt_image_2,lab_chroma_mean,18,-0.07772721184624566,4.100249078538683,3.2306644916534424,5.304426308679971,1.2502652710573114
filmstock_by_lighting_by_scan,chatgpt_image_2,lab_corr_a_b,18,-0.12138705594813601,0.33217554398498905,0.26160703517394895,0.4095510056284958,0.0965320977738931
filmstock_by_lighting_by_scan,chatgpt_image_2,lab_corr_l_a,18,-0.037702032565685266,0.431546388127215,0.32278088865556465,0.6046779744452035,0.14252396538811646
filmstock_by_lighting_by_scan,chatgpt_image_2,lab_corr_l_b,18,0.1347029570279321,0.4123649200101518,0.41330806324109104,0.47721519741855367,0.11248070072664544
filmstock_by_lighting_by_scan,chatgpt_image_2,lab_cov_a_b,18,2.8525006735104164,53.33471254229344,45.54936495722496,68.10695983250085,16.052964381187053
filmstock_by_lighting_by_scan,chatgpt_image_2,lab_cov_l_a,18,5.1077629749152855,61.73635060861189,45.14273306830165,84.38823037196227,19.89049664944903
filmstock_by_lighting_by_scan,chatgpt_image_2,lab_cov_l_b,18,24.91272357238552,128.19404687552696,110.52205520348448,153.62259930628204,36.20919390432528
filmstock_by_lighting_by_scan,chatgpt_image_2,lab_mean_a,18,-0.10778021729654735,4.020873257683383,3.519778162240982,4.597914386817956,1.0837388140780544
filmstock_by_lighting_by_scan,chatgpt_image_2,lab_mean_b,18,-0.5271866619586945,5.307317035065757,4.437817603349686,6.592240981693191,1.5538061004570396
filmstock_by_lighting_by_scan,chatgpt_image_2,lab_mean_l,18,-1.3781711260477703,11.52458291583591,8.34146785736084,15.648968741093281,3.6884973051344567
filmstock_by_lighting_by_scan,chatgpt_image_2,lab_sd_a,18,-1.1060815519756741,3.6276638640297785,3.1314985752105713,4.438406067732475,1.0461423427177174
filmstock_by_lighting_by_scan,chatgpt_image_2,lab_sd_b,18,0.5435234440697564,4.374005609088474,3.713543176651001,5.333462565496241,1.257109182422331
filmstock_by_lighting_by_scan,chatgpt_image_2,lab_sd_l,18,0.3381249639723036,8.521311601003012,9.604545593261719,10.594620368276296,2.4971759688350956
filmstock_by_lighting_by_scan,chatgpt_image_2,laplacian_variance,18,0.0007198998711020169,0.002665396006907233,0.0020333603024482727,0.0036436600395542943,0.0008588189074357619
filmstock_by_lighting_by_scan,chatgpt_image_2,left_right_warmth_delta,18,0.046059256565058604,0.18689331915811636,0.17050387908238918,0.23623694330615627,0.055681581526188365
filmstock_by_lighting_by_scan,chatgpt_image_2,left_warmth_mean,18,0.009867763987535404,0.099361444500068,0.09736703941598535,0.12495967951502618,0.02945327891999091
filmstock_by_lighting_by_scan,chatgpt_image_2,local_contrast_mean,18,0.003567359513706631,0.020176901171604793,0.01461382769048214,0.025186155841205978,0.0059364338624459745
filmstock_by_lighting_by_scan,chatgpt_image_2,local_contrast_p95,18,0.009819926900996102,0.07619892350501484,0.05983242765069008,0.0963003164096976,0.022698202254569113
filmstock_by_lighting_by_scan,chatgpt_image_2,local_lab_corr_a_b_abs_mean,18,-0.021070632458823832,0.10999671898492186,0.092652018199121,0.1530599201426106,0.03607656915357047
filmstock_by_lighting_by_scan,chatgpt_image_2,local_lab_corr_a_b_mean,18,-0.16115819878827495,0.25724735791267844,0.21565646434921426,0.29191042934040073,0.06880394802855797
filmstock_by_lighting_by_scan,chatgpt_image_2,local_lab_corr_a_b_p90_abs,18,-0.03644259140650502,0.10916802601048059,0.07127449782334411,0.1500314336757292,0.03536274804774929
filmstock_by_lighting_by_scan,chatgpt_image_2,local_lab_corr_a_b_sd,18,-0.04838950857281891,0.17211552007360498,0.14747122071971813,0.20282763304809165,0.04780693158010744
filmstock_by_lighting_by_scan,chatgpt_image_2,local_lab_corr_l_a_abs_mean,18,0.004182419924796381,0.19420202034416406,0.11498259222634993,0.27129690651716204,0.06394529410440605
filmstock_by_lighting_by_scan,chatgpt_image_2,local_lab_corr_l_a_mean,18,0.0005418627070423578,0.3558253492529402,0.16589258247889827,0.6139034370674807,0.14469842778138153
filmstock_by_lighting_by_scan,chatgpt_image_2,local_lab_corr_l_a_p90_abs,18,-0.02935177895565753,0.2203595150178761,0.14962473138829285,0.2940181624155613,0.0693007454786837
filmstock_by_lighting_by_scan,chatgpt_image_2,local_lab_corr_l_a_sd,18,-0.01569141946322656,0.18177996930699958,0.13931661555793282,0.26573114659450686,0.06263343190981746
filmstock_by_lighting_by_scan,chatgpt_image_2,local_lab_corr_l_b_abs_mean,18,0.044342102394515664,0.18798807737663986,0.1585951921088279,0.22595111212634716,0.053257187867060685
filmstock_by_lighting_by_scan,chatgpt_image_2,local_lab_corr_l_b_mean,18,0.17486977185170002,0.2703145816541961,0.2234221858947928,0.3022248012384361,0.0712350687994849
filmstock_by_lighting_by_scan,chatgpt_image_2,local_lab_corr_l_b_p90_abs,18,0.01375355603835348,0.13458544060158484,0.1266156410504654,0.17757922306718404,0.04185582427621481
filmstock_by_lighting_by_scan,chatgpt_image_2,local_lab_corr_l_b_sd,18,-0.06528292428997863,0.20238806651619817,0.1887140277547236,0.23906906755154816,0.056349119612548175
filmstock_by_lighting_by_scan,chatgpt_image_2,local_lab_cov_a_b_abs_mean,18,-0.5214752747458857,24.021742171791416,24.0140369825178,28.445121830841856,6.70457951275526
filmstock_by_lighting_by_scan,chatgpt_image_2,local_lab_cov_a_b_mean,18,-0.25878952985894876,26.23438928763071,25.933084676429317,31.180443257648275,7.34930095596182
filmstock_by_lighting_by_scan,chatgpt_image_2,local_lab_cov_a_b_p90_abs,18,-15.098508718510763,60.85886835699668,54.64441851778535,74.41829072028976,17.540559337542938
filmstock_by_lighting_by_scan,chatgpt_image_2,local_lab_cov_a_b_sd,18,-9.870865025691208,34.12840334172492,29.528525447323673,38.99979417249269,9.192339641416394
filmstock_by_lighting_by_scan,chatgpt_image_2,local_lab_cov_l_a_abs_mean,18,-3.3608826496068795,24.81937157575443,18.074428362941447,32.82659140490495,7.73730179521611
filmstock_by_lighting_by_scan,chatgpt_image_2,local_lab_cov_l_a_mean,18,2.174634807740544,33.07839806751755,26.54755891575828,42.54042036256772,10.026873237632643
filmstock_by_lighting_by_scan,chatgpt_image_2,local_lab_cov_l_a_p90_abs,18,-21.276804538992984,63.61224865511278,53.392992296414945,75.53305337250119,17.803311414473672
filmstock_by_lighting_by_scan,chatgpt_image_2,local_lab_cov_l_a_sd,18,-11.378384130010469,30.698617633214596,24.632846259786387,36.243600327121605,8.54269852197422
filmstock_by_lighting_by_scan,chatgpt_image_2,local_lab_cov_l_b_abs_mean,18,8.506834580366323,58.01025834042483,43.362064810722835,69.34685271244072,16.34520993563719
filmstock_by_lighting_by_scan,chatgpt_image_2,local_lab_cov_l_b_mean,18,20.946499544732223,56.491959706621444,57.512936002009845,67.96380071909347,16.019221454560718
filmstock_by_lighting_by_scan,chatgpt_image_2,local_lab_cov_l_b_p90_abs,18,7.674891416829736,133.2803642755524,119.93267401423236,163.958712016581,38.64543903384557
filmstock_by_lighting_by_scan,chatgpt_image_2,local_lab_cov_l_b_sd,18,0.1650767046944234,60.02867164893232,61.29179475840881,69.97437647536876,16.493118705011227
filmstock_by_lighting_by_scan,chatgpt_image_2,lower_tail_luma_width_p10_p01,18,-0.005154331318206257,0.012224838603287935,0.008532158564776182,0.01575884321745482,0.003714394967572645
filmstock_by_lighting_by_scan,chatgpt_image_2,luma_iqr_p75_p25,18,-0.0023890535036722818,0.19375396768252054,0.1478273570537567,0.2513589041491759,0.05924586187850057
filmstock_by_lighting_by_scan,chatgpt_image_2,luma_kurtosis_excess,18,0.31062062486434056,2.576524794189523,2.2440943696988986,3.1984728801214377,0.7538872876583788
filmstock_by_lighting_by_scan,chatgpt_image_2,luma_mean,18,-0.012717901465029196,0.10764814236546244,0.08581246608720072,0.14796586741757398,0.0348758894117054
filmstock_by_lighting_by_scan,chatgpt_image_2,luma_p01,18,-0.00533621178732978,0.04300479435672363,0.050083923153579235,0.05278852616861646,0.012442374940890741
filmstock_by_lighting_by_scan,chatgpt_image_2,luma_p05,18,-0.007584051565370626,0.046432681252352066,0.05134509317576885,0.055204791126350274,0.013011894053143076
filmstock_by_lighting_by_scan,chatgpt_image_2,luma_p50,18,-0.02878129068348143,0.1774740931060579,0.16146100498735905,0.2173989633655753,0.05124142707290804
filmstock_by_lighting_by_scan,chatgpt_image_2,luma_p95,18,0.016792719976769552,0.27508605561322635,0.2594275176525116,0.3270897250784046,0.07709578755312782
filmstock_by_lighting_by_scan,chatgpt_image_2,luma_p99,18,0.015782906777328916,0.27221188363101745,0.2547314912080765,0.3150999472759803,0.07426976982345643
filmstock_by_lighting_by_scan,chatgpt_image_2,luma_sd,18,0.002972579293356598,0.08852394161002956,0.09820486113292502,0.10918830544027078,0.025735930401027823
filmstock_by_lighting_by_scan,chatgpt_image_2,luma_skewness,18,0.18789545028367238,0.883122725995951,0.8841804141253994,1.1430972687255565,0.2694306100905541
filmstock_by_lighting_by_scan,chatgpt_image_2,michelson_contrast_p95_p05,18,0.022172761408218365,0.13555777985410233,0.1693881635862362,0.16202847991032793,0.03819047896331372
filmstock_by_lighting_by_scan,chatgpt_image_2,midtone_fraction,18,-6.469090779622395e-05,0.000137382083468967,8.058547973632812e-05,0.00021656974516658765,5.104597846904556e-05
filmstock_by_lighting_by_scan,chatgpt_image_2,midtone_lab_a,18,-1.4683784623112943,7.250993139627907,5.915259778499603,8.588517362664229,2.024332955826093
filmstock_by_lighting_by_scan,chatgpt_image_2,midtone_lab_b,18,-0.6820071339607239,7.139155043496026,7.516484647989273,9.155029119261789,2.1578610573967723
filmstock_by_lighting_by_scan,chatgpt_image_2,midtone_lab_l,18,-2.93024750550588,19.706913537449307,19.26601505279541,24.056768053163193,5.6702346079411985
filmstock_by_lighting_by_scan,chatgpt_image_2,midtone_luma_width_p75_p25,18,-0.002389046467012829,0.19375396416419083,0.14782736543565989,0.25135889564902864,0.05924585987499665
filmstock_by_lighting_by_scan,chatgpt_image_2,midtone_red_excess,18,-0.021072618281727448,0.07651584363257927,0.06546773493755609,0.09180833439446083,0.0216394319399218
filmstock_by_lighting_by_scan,chatgpt_image_2,midtone_saturation,18,0.023835594869322248,0.16078498504228061,0.1279306374490261,0.204634064869849,0.04823271164374603
filmstock_by_lighting_by_scan,chatgpt_image_2,midtone_shadow_lab_b_delta,18,1.9749208639065425,7.374674277173148,5.454546213150024,8.843035982229097,2.084323569770279
filmstock_by_lighting_by_scan,chatgpt_image_2,midtone_warmth_rgb_r_minus_b,18,-0.017555817754732236,0.09280162408120102,0.1018398329615593,0.11118709567462579,0.026207049777321783
filmstock_by_lighting_by_scan,chatgpt_image_2,orientation_entropy,18,0.0327320712703896,0.13838262254708583,0.07955392458593913,0.20113958693008038,0.047409055294440304
filmstock_by_lighting_by_scan,chatgpt_image_2,palette_dominant_lab_a,18,1.0080806033532488,4.905851262425449,4.3896141251669665,5.93495261785705,1.398881747369191
filmstock_by_lighting_by_scan,chatgpt_image_2,palette_dominant_lab_b,18,-1.0596295864025376,8.21077803365792,5.0165963103540445,12.006690356147917,2.8300040568131055
filmstock_by_lighting_by_scan,chatgpt_image_2,palette_dominant_lab_chroma,18,1.3463281012085728,5.156124364263862,3.0999855931483395,6.995277928903709,1.648802819937467
filmstock_by_lighting_by_scan,chatgpt_image_2,palette_dominant_lab_l,18,-16.400984298204044,29.7229933127435,19.984494477802393,35.987987129484964,8.482449913504338
filmstock_by_lighting_by_scan,chatgpt_image_2,palette_effective_clusters_6,18,0.13750741415467627,0.8614236516125348,0.5409787076408121,1.1566720979444993,0.27263022802194203
filmstock_by_lighting_by_scan,chatgpt_image_2,palette_entropy_6,18,0.05352598993917622,0.26294920060106,0.159776500692276,0.3568717192849285,0.08411547090669166
filmstock_by_lighting_by_scan,chatgpt_image_2,palette_mean_pairwise_lab_distance,18,0.6823055179511347,11.778560519354208,10.243246534819267,14.233013849764014,3.3547535366300614
filmstock_by_lighting_by_scan,chatgpt_image_2,palette_top1_share,18,-0.04310438368055555,0.16859266493055555,0.12939453125,0.21960712807653118,0.05176189648660596
filmstock_by_lighting_by_scan,chatgpt_image_2,palette_top2_lab_distance,18,5.969567073098391,38.594064302767286,32.944232034262555,47.58080087053659,11.214902316614404
filmstock_by_lighting_by_scan,chatgpt_image_2,palette_top2_share_gap,18,-0.08270941840277778,0.2513834635416667,0.21923828125,0.3101386619388325,0.07310038365502355
filmstock_by_lighting_by_scan,chatgpt_image_2,palette_weighted_pairwise_lab_distance,18,0.3390675193473729,5.234393426988529,4.7089540098591725,6.389879668712678,1.5061090815709282
filmstock_by_lighting_by_scan,chatgpt_image_2,palette_within_cluster_lab_rmse,18,-0.32562980438716854,2.055042578626471,1.7868693440862788,2.619411741290769,0.6174012683287885
filmstock_by_lighting_by_scan,chatgpt_image_2,red_highlight_excess_mean,18,0.01965959155121608,0.11780024455603982,0.10619382612640038,0.15395027478125878,0.036286427754453475
filmstock_by_lighting_by_scan,chatgpt_image_2,rgb_corr_g_b,18,-0.018829992127977608,0.04536577965433191,0.04555817605479279,0.05503761894451794,0.012972491192009944
filmstock_by_lighting_by_scan,chatgpt_image_2,rgb_corr_r_b,18,-0.011922514666604322,0.09425517970206707,0.06075623411967196,0.12792650018655802,0.030152565258459108
filmstock_by_lighting_by_scan,chatgpt_image_2,rgb_corr_r_g,18,0.030162765732615098,0.060709454689867166,0.0465434145819571,0.07326416581016708,0.01726852948744825
filmstock_by_lighting_by_scan,chatgpt_image_2,rgb_cov_g_b,18,-0.0006239331336724383,0.03440366178443535,0.03159116755703785,0.04333017726792244,0.010213020725387717
filmstock_by_lighting_by_scan,chatgpt_image_2,rgb_cov_r_b,18,0.00028075432693347213,0.03341598010682423,0.03315113098565309,0.0414232135376124,0.009763545063661375
filmstock_by_lighting_by_scan,chatgpt_image_2,rgb_cov_r_g,18,0.0017596125862306704,0.0394423348711999,0.040721573890506055,0.048405791466813564,0.01140935446496193
filmstock_by_lighting_by_scan,chatgpt_image_2,rgb_mean_b,18,-0.009691194941600164,0.12243483256962565,0.10798058658838272,0.15769316497486652,0.03716863543349903
filmstock_by_lighting_by_scan,chatgpt_image_2,rgb_mean_g,18,-0.012030848612387976,0.1111763935122225,0.07835657894611359,0.15129652914974068,0.035660933910589936
filmstock_by_lighting_by_scan,chatgpt_image_2,rgb_mean_r,18,-0.016057054201761883,0.10120427939626905,0.08801473677158356,0.14243371124203855,0.033571947696270685
filmstock_by_lighting_by_scan,chatgpt_image_2,rgb_sd_b,18,-0.0040872059762477875,0.08243658103876644,0.07063618674874306,0.10219182184527655,0.024086843402867538
filmstock_by_lighting_by_scan,chatgpt_image_2,rgb_sd_g,18,0.0007576735483275519,0.09112393773264355,0.0944523960351944,0.11189847974854435,0.026374724611553758
filmstock_by_lighting_by_scan,chatgpt_image_2,rgb_sd_r,18,0.009680281910631392,0.09334705190526114,0.08832873404026031,0.11183366110451656,0.02635944671064064
filmstock_by_lighting_by_scan,chatgpt_image_2,right_warmth_mean,18,-0.0361914925775232,0.13386740706563513,0.09883728565182537,0.1739392672225237,0.0409978784558885
filmstock_by_lighting_by_scan,chatgpt_image_2,rms_contrast,18,0.002972581320338779,0.08852394587463802,0.09820487350225449,0.10918831004469265,0.02573593148630047
filmstock_by_lighting_by_scan,chatgpt_image_2,saturation_mean,18,0.0331036936905649,0.1497509123550521,0.14617108553647995,0.18204757842960798,0.04290902573538856
filmstock_by_lighting_by_scan,chatgpt_image_2,saturation_sd,18,0.025003766020139057,0.1009422242641449,0.07827721536159515,0.13158853257715158,0.031015714570563603
filmstock_by_lighting_by_scan,chatgpt_image_2,shadow_compression_ratio,18,-0.012870977704774881,0.056231826303914136,0.05765094432205704,0.07141933680301396,0.016833699120419047
filmstock_by_lighting_by_scan,chatgpt_image_2,shadow_fraction,18,-1.960330539279514e-05,0.0002079010009765625,0.00014400482177734375,0.0002804905585929848,6.61122586799674e-05
filmstock_by_lighting_by_scan,chatgpt_image_2,shadow_lab_a,18,0.6206668728134699,3.6941636255424886,3.3267453461885452,4.4189378696963315,1.0415536444347708
filmstock_by_lighting_by_scan,chatgpt_image_2,shadow_lab_b,18,-2.656927997867266,5.842579661144151,4.893951699137688,7.547746271229072,1.7790208570205186
filmstock_by_lighting_by_scan,chatgpt_image_2,shadow_lab_l,18,-1.3307411438888974,4.50997993350029,4.778513193130493,5.219991949548837,1.2303639017550565
filmstock_by_lighting_by_scan,chatgpt_image_2,shadow_red_excess,18,-0.017614669147102784,0.054078337600609906,0.041668496793136,0.07316351688951524,0.017244806309344243
filmstock_by_lighting_by_scan,chatgpt_image_2,shadow_rolloff_ratio,18,0.005568486720067129,0.07152226881716305,0.03389030132003255,0.10771574490972714,0.02538884455540947
filmstock_by_lighting_by_scan,chatgpt_image_2,shadow_saturation,18,0.1179286398821407,0.40835453818241757,0.41054293513298035,0.491537445692084,0.11585648701866233
filmstock_by_lighting_by_scan,chatgpt_image_2,shadow_warmth_rgb_r_minus_b,18,-0.021703906926429935,0.05818620826014214,0.047111909836530685,0.07675921443587909,0.018092320348720815
filmstock_by_lighting_by_scan,chatgpt_image_2,split_tone_distance_lab_ab,18,2.1186736823908814,12.388356454833335,12.712951330462252,14.250783335991615,3.3589418446999737
filmstock_by_lighting_by_scan,chatgpt_image_2,texture_highpass_mad,18,0.0016009944439348248,0.0031742037843084997,0.0014192033559083939,0.004402131966308061,0.0010375924550181667
filmstock_by_lighting_by_scan,chatgpt_image_2,texture_highpass_std,18,0.0025503269086281457,0.013307622737354703,0.014136681333184242,0.01630196949867095,0.003842411059735498
filmstock_by_lighting_by_scan,chatgpt_image_2,top_bottom_luma_delta,18,0.03436428536143568,0.1787055716332462,0.17380600795149803,0.20967297159047163,0.049420393347718944
filmstock_by_lighting_by_scan,chatgpt_image_2,top_luma_mean,18,0.01594533771276474,0.18332107447915608,0.14880383759737015,0.2363956278142477,0.055718983823435264
filmstock_by_lighting_by_scan,chatgpt_image_2,upper_lower_luma_spread_ratio,18,-0.7604952966914994,5.2452457375158,4.504031915000409,6.353252029620994,1.497475864244067
filmstock_by_lighting_by_scan,chatgpt_image_2,upper_tail_luma_width_p99_p90,18,0.00877241293589274,0.1867349131239785,0.16409221291542053,0.2394295354325589,0.05643408270690239
filmstock_by_lighting_by_scan,chatgpt_image_2,value_mean,18,-0.013645514018005796,0.1178942463464207,0.10362843424081802,0.16313904183380526,0.038452240918986524
filmstock_by_lighting_by_scan,chatgpt_image_2,value_sd,18,-0.002747956249448988,0.08422552711433834,0.08500073105096817,0.10405912397196672,0.024526970734969768
filmstock_by_lighting_by_scan,chatgpt_image_2,warm_highlight_excess_mean,18,0.03560082151832628,0.20587085672984054,0.14563132433977444,0.2571762474189963,0.06061702283669388
filmstock_by_lighting_by_scan,chatgpt_image_2,warmth_rgb_mean_r_minus_b,18,-0.0063658592601617174,0.061800244367784925,0.04807329177856445,0.0779808185137273,0.018380255191178016
filmstock_by_lighting_by_scan,chatgpt_image_2,warmth_rgb_mean_rg_minus_b,18,-0.0043527595698833466,0.04388086870312691,0.03137526661157608,0.054046359915202194,0.012738849198162759
filmstock_by_lighting_by_scan,xai_grok_imagine,bottom_luma_mean,18,0.017365463078022003,0.13984593169556725,0.15306280553340912,0.17979775004160334,0.042378736098833865
filmstock_by_lighting_by_scan,xai_grok_imagine,center_edge_luma_delta,18,-0.00538309911886851,0.12590386470158896,0.09247314184904099,0.1563491047031458,0.036851837389346644
filmstock_by_lighting_by_scan,xai_grok_imagine,center_luma_mean,18,0.050799132221274905,0.11926055368449953,0.10429561138153076,0.14605911440928945,0.034426463417636784
filmstock_by_lighting_by_scan,xai_grok_imagine,clipped_highlight_fraction,18,0.0009106530083550347,0.001594861348470052,0.0006632804870605469,0.0025041202037567123,0.0005902267923275368
filmstock_by_lighting_by_scan,xai_grok_imagine,clipped_shadow_fraction,18,-0.000942124260796441,0.027944564819335938,0.017061710357666016,0.0404688342278959,0.009538595703086484
filmstock_by_lighting_by_scan,xai_grok_imagine,color_spatial_range_lab_a,18,-2.1520130369398327,13.085621727837456,10.637468338012695,15.32392573005117,3.6118839327060663
filmstock_by_lighting_by_scan,xai_grok_imagine,color_spatial_range_lab_b,18,1.4611189630296495,9.356583065456814,7.259652376174927,11.509433222962587,2.712799426523529
filmstock_by_lighting_by_scan,xai_grok_imagine,color_spatial_range_lab_l,18,9.369620641072592,20.944653617011177,16.286378860473633,26.549114140042647,6.257686214306604
filmstock_by_lighting_by_scan,xai_grok_imagine,color_spatial_range_rgb_b,18,0.09278044270144568,0.22821895115905338,0.16292686760425568,0.2851578895548346,0.06721235913768939
filmstock_by_lighting_by_scan,xai_grok_imagine,color_spatial_range_rgb_g,18,0.08151687267753813,0.19775902645455468,0.16362779587507248,0.2504610313250072,0.059034231224296296
filmstock_by_lighting_by_scan,xai_grok_imagine,color_spatial_range_rgb_r,18,0.09984230995178223,0.2498109456565645,0.19750972837209702,0.3102539032296943,0.07312754628777059
filmstock_by_lighting_by_scan,xai_grok_imagine,color_spatial_var_lab_a,18,-13.930236756801605,34.693098962306976,24.25654888153076,47.36248220595391,11.163444113885735
filmstock_by_lighting_by_scan,xai_grok_imagine,color_spatial_var_lab_b,18,7.052284677823384,37.129956709014046,27.842344760894775,50.13230184010908,11.81629686254399
filmstock_by_lighting_by_scan,xai_grok_imagine,color_spatial_var_lab_l,18,89.43633492787679,164.25422170427112,142.29091835021973,172.95349040320917,40.76552863133056
filmstock_by_lighting_by_scan,xai_grok_imagine,color_spatial_var_rgb_b,18,0.0076487714929195745,0.01601051146604328,0.011272952775470912,0.01833256669732047,0.004321027409409992
filmstock_by_lighting_by_scan,xai_grok_imagine,color_spatial_var_rgb_g,18,0.008303562386168374,0.014676259390802847,0.011814305209554732,0.015940131117366824,0.0037571249353642606
filmstock_by_lighting_by_scan,xai_grok_imagine,color_spatial_var_rgb_r,18,0.008019875683304336,0.017193416081782844,0.013261772925034165,0.020032382284626338,0.004721677785593516
filmstock_by_lighting_by_scan,xai_grok_imagine,deep_shadow_fraction,18,-0.0686600473192003,0.12956709331936306,0.09669780731201172,0.16490054646002833,0.038867431541084456
filmstock_by_lighting_by_scan,xai_grok_imagine,dynamic_range_p95_p05,18,0.035610387567430735,0.15355642983275983,0.10178658831864595,0.20801525437198173,0.04902966565222431
filmstock_by_lighting_by_scan,xai_grok_imagine,edge_density_canny,18,0.011765321095784506,0.033848179711235896,0.03682088851928711,0.03908775677314211,0.00921307262521973
filmstock_by_lighting_by_scan,xai_grok_imagine,edge_luma_mean,18,0.05618223134014341,0.13893433660268784,0.1272117793560028,0.16461155851943846,0.03879931643026038
filmstock_by_lighting_by_scan,xai_grok_imagine,extreme_tail_luma_width,18,0.07242324456456117,0.13231804964016192,0.11825607693754137,0.1565414383281401,0.03689717085950787
filmstock_by_lighting_by_scan,xai_grok_imagine,fft_high_freq_log_power_mean,18,0.0987961922138261,0.5751764916122118,0.4832418308088382,0.6771167469709363,0.15959794781270825
filmstock_by_lighting_by_scan,xai_grok_imagine,fft_high_freq_power_share,18,-0.0004989059818353331,0.02581872171763245,0.02214235102047775,0.03280039213109328,0.007731126567157977
filmstock_by_lighting_by_scan,xai_grok_imagine,fft_high_low_power_ratio,18,-0.0007064495160873228,0.04886864300059551,0.0413300154684722,0.06264620386745391,0.014765851856757195
filmstock_by_lighting_by_scan,xai_grok_imagine,fft_high_mid_power_ratio,18,0.04708009298032916,0.10391033307337655,0.09138860565684219,0.12313850627475985,0.02902402427068831
