model_key,feature,ss_total,condition_share,run_block_share,condition_by_run_share,within_run_replicate_share,condition_to_seed_variance_ratio,n_conditions,n_runs,n_replicates_per_run
xai_grok_imagine,halation_background_red_excess_mean,0.2911302212303118,0.7225923476010663,0.0010394642895230996,0.1314709565733881,0.14489723153602246,2.6048032249734865,24,3,2
xai_grok_imagine,halation_index_ring_minus_background,0.5848922087841958,0.5498933213985986,0.001371652640525071,0.15183594266010922,0.2968990833007672,1.221695539171425,24,3,2
xai_grok_imagine,local_lab_cov_l_a_mean,39322.394551042715,0.3461240444583284,0.002385313313501586,0.2416918024177311,0.409798839810439,0.529342058726718,24,3,2
xai_grok_imagine,local_lab_cov_l_a_sd,40069.05064893383,0.5654259763962269,0.004192649113170072,0.15071076376887316,0.27967061072173,1.3011039447487986,24,3,2
xai_grok_imagine,local_lab_cov_l_a_abs_mean,14939.599114186884,0.35869690921629427,0.0022634594872094843,0.2610396531565591,0.3779999781399371,0.5593250903842488,24,3,2
xai_grok_imagine,local_lab_cov_l_a_p90_abs,130404.17373927555,0.4307144303054106,0.0025828151408997485,0.2221210736407635,0.34458168091292607,0.7565876481578139,24,3,2
xai_grok_imagine,local_lab_corr_l_a_mean,5.820841797880265,0.4435315056309221,0.012853255938356524,0.23569449196479939,0.3079207464659222,0.7970469309925559,24,3,2
xai_grok_imagine,local_lab_corr_l_a_sd,0.37623216760213307,0.21452454159977655,0.0022955328286217162,0.24194786008753666,0.5412320654840647,0.273114251127207,24,3,2
xai_grok_imagine,local_lab_corr_l_a_abs_mean,0.5478264986314061,0.29133872732477006,0.001027917385783772,0.3825710511185286,0.3250623041709173,0.41111139913848066,24,3,2
xai_grok_imagine,local_lab_corr_l_a_p90_abs,0.8770651385356433,0.19780263334974582,0.004472503011178145,0.4042702349077231,0.3934546287313525,0.24657601928527006,24,3,2
xai_grok_imagine,local_lab_cov_l_b_mean,165953.08232407412,0.691577313701087,0.0011545905995331788,0.0969049841689286,0.21036311153045117,2.2423036450400193,24,3,2
xai_grok_imagine,local_lab_cov_l_b_sd,49978.30612575877,0.42104975504538167,0.02096375125514057,0.23052908105137054,0.3274574126481075,0.7272641452606794,24,3,2
xai_grok_imagine,local_lab_cov_l_b_abs_mean,42247.39292158847,0.5171103500266694,0.0102810927894217,0.20047866093407019,0.27212989624983885,1.070866501394736,24,3,2
xai_grok_imagine,local_lab_cov_l_b_p90_abs,198931.9238742345,0.5368951801954833,0.0058732572985486665,0.2094294591396187,0.24780210336634942,1.1593383554550662,24,3,2
xai_grok_imagine,local_lab_corr_l_b_mean,12.288229188597992,0.747914818519582,0.001381311315827005,0.09202977836145779,0.15867409180313316,2.9669130653666773,24,3,2
xai_grok_imagine,local_lab_corr_l_b_sd,1.0548332647648726,0.5729583336007714,0.005004148159016821,0.1724479898734865,0.24958952836672485,1.3416918738442964,24,3,2
xai_grok_imagine,local_lab_corr_l_b_abs_mean,1.0292647006310958,0.5295587817404235,0.008240893742594473,0.18835408932094505,0.2738462351960371,1.1256640812630225,24,3,2
xai_grok_imagine,local_lab_corr_l_b_p90_abs,0.813745346994365,0.48267381366707973,0.010764126304090217,0.2714956558429548,0.23506640418587463,0.9330163954941577,24,3,2
xai_grok_imagine,local_lab_cov_a_b_mean,37396.62410684052,0.5890173582524729,0.00032582675864015713,0.15331197494241086,0.257344840046476,1.433192788259693,24,3,2
xai_grok_imagine,local_lab_cov_a_b_sd,45282.706454823914,0.5111297496293697,0.014083115071420724,0.22831243458197653,0.24647470071723304,1.0455325298315121,24,3,2
xai_grok_imagine,local_lab_cov_a_b_abs_mean,32043.095014566345,0.6174956898987455,0.004413689694042187,0.18565012890878596,0.1924404914984267,1.6143496258520191,24,3,2
xai_grok_imagine,local_lab_cov_a_b_p90_abs,226269.18639378378,0.5785179798411739,0.007713090216278232,0.1808561012204484,0.23291282872209956,1.3725804474961285,24,3,2
xai_grok_imagine,local_lab_corr_a_b_mean,5.545080182282758,0.4858995196301815,0.0006160495487963964,0.22840183307678447,0.2850825977442375,0.9451450410640533,24,3,2
xai_grok_imagine,local_lab_corr_a_b_sd,1.132233823262902,0.3606487645979389,0.008200356430841976,0.27711490863641747,0.35403597033480166,0.5640855051623417,24,3,2
xai_grok_imagine,local_lab_corr_a_b_abs_mean,0.9202902832223365,0.4182915218316284,0.006997250503955229,0.2508150322232201,0.3238961954411961,0.7190741368403382,24,3,2
xai_grok_imagine,local_lab_corr_a_b_p90_abs,0.4804560624883253,0.37932110532324226,0.0009117556425975942,0.31506973242072994,0.3046974066134303,0.6111390423880743,24,3,2
xai_grok_imagine,hue_circular_mean_turns,9.935971120254754,0.29438947896399276,0.022463519069494845,0.30056020382702725,0.38258679813948526,0.41721242836878003,24,3,2
xai_grok_imagine,hue_resultant_length,6.259731608530638,0.35842385572848323,0.0006318091572541428,0.316889539228777,0.3240547958854856,0.558661444832022,24,3,2
xai_grok_imagine,hue_circular_variance,6.259731608530638,0.35842385572848323,0.0006318091572541626,0.31688953922877705,0.3240547958854856,0.5586614448320218,24,3,2
xai_grok_imagine,hue_warm_share,8.583726664028763,0.794539046565398,0.0009448268517966966,0.10401986866517432,0.10049625791763107,3.8671048356557858,24,3,2
xai_grok_imagine,hue_red_orange_share,7.273420546339812,0.7917673130409825,0.000598426700982938,0.08771313121995856,0.11992112903807603,3.8023200132686705,24,3,2
xai_grok_imagine,hue_yellow_share,1.1844728237403452,0.37562430619259246,0.006090207229912913,0.23579157331654277,0.3824939132609517,0.6015998218989866,24,3,2
xai_grok_imagine,hue_green_share,1.2092735071850118,0.6214295509357245,0.00447345513662423,0.148658691903107,0.22543830202454448,1.6415162685617197,24,3,2
xai_grok_imagine,hue_teal_cyan_share,4.542896715030297,0.6847681090711666,0.0008322761020972157,0.1226505588693963,0.19174905595734018,2.1722678725603903,24,3,2
xai_grok_imagine,hue_blue_share,1.4721936971251282,0.28428394615397073,0.0069555045713688,0.34745881879275053,0.3613017304819101,0.3972021371133422,24,3,2
xai_grok_imagine,hue_magenta_share,0.26572221777951804,0.22698728964052878,0.01759250684881898,0.27693341919585673,0.47848678431479547,0.29363978961610315,24,3,2
xai_grok_imagine,hue_red_orange_highlight_share,13.887788417257815,0.44390429569236,0.011298327372711015,0.1719761190959731,0.37282125783895587,0.7982516179387459,24,3,2
xai_grok_imagine,hue_teal_cyan_shadow_share,0.22493475190565987,0.6924139782904425,0.0007217621660139976,0.14196810876312385,0.1648961507804197,2.251123033621678,24,3,2
xai_grok_imagine,shadow_lab_l,1373.8115045180002,0.5398039270217133,0.009192353541265028,0.18714011953718512,0.2638635998998363,1.1729868173976854,24,3,2
xai_grok_imagine,shadow_lab_a,1931.629846752382,0.7371267068124597,0.004395799415196368,0.10848819468093984,0.14998929909140396,2.8041140957083672,24,3,2
xai_grok_imagine,shadow_lab_b,1112.2376129454472,0.5437187531242826,0.0011926902480342842,0.2010995449646455,0.25398901166303756,1.1916307252320226,24,3,2
xai_grok_imagine,shadow_warmth_rgb_r_minus_b,0.1618407291150648,0.6374131423780589,0.004556912472626352,0.17679476282278242,0.18123518232653243,1.75795986252395,24,3,2
xai_grok_imagine,shadow_saturation,2.7307594624505453,0.6043421586571831,0.011841176591110327,0.13169466892790938,0.25212199582379735,1.5274363237844992,24,3,2
xai_grok_imagine,shadow_red_excess,0.13914172842620892,0.6636844190918446,0.006191245837014781,0.16305007926509052,0.16707425580605015,1.97339777508878,24,3,2
xai_grok_imagine,midtone_lab_l,22119.103840781063,0.698459154136423,0.0011910820541452785,0.14106856844381513,0.15928119536561675,2.3163003079603333,24,3,2
xai_grok_imagine,midtone_lab_a,5184.872598714783,0.7004344513209806,0.00636079182538196,0.09951959488627221,0.1936851619673655,2.3381675710363026,24,3,2
xai_grok_imagine,midtone_lab_b,5035.879675264243,0.5998767966040379,0.005864862275605185,0.18966604354595243,0.20459229757440453,1.4992302158752824,24,3,2
xai_grok_imagine,midtone_warmth_rgb_r_minus_b,0.813008226003694,0.7026555332982338,0.005064790245402313,0.12870632432232118,0.1635733521340427,2.363102771315368,24,3,2
xai_grok_imagine,midtone_saturation,2.122886695782015,0.7036660422566008,0.009605114114036944,0.13477770316531715,0.15195114046404506,2.3745710670996325,24,3,2
xai_grok_imagine,midtone_red_excess,0.53866622229152,0.7106021453238529,0.003930957778032891,0.10892982104944346,0.17653707584867087,2.455450632552399,24,3,2
xai_grok_imagine,midtone_fraction,4.729620741272811e-06,0.14159692513578373,0.013898701407922145,0.3332858278145525,0.5112185456417384,0.16495388854260837,24,3,2
xai_grok_imagine,highlight_lab_l,14623.109888731267,0.6801913167853622,0.0006170223990858527,0.11907840205882245,0.20011325875672947,2.126869445658096,24,3,2
xai_grok_imagine,highlight_lab_a,2684.4620655588737,0.6328312535310217,0.00498885817564284,0.14716315200387556,0.21501673628945997,1.7235433560641815,24,3,2
xai_grok_imagine,highlight_lab_b,11665.288275933874,0.7420536045701652,0.0013532347087031112,0.1251425010590737,0.13145065966205793,2.8767744683294665,24,3,2
xai_grok_imagine,highlight_warmth_rgb_r_minus_b,1.5061758630695383,0.7418070062913531,0.0004471600907795898,0.1294442551038859,0.12830157851398144,2.8730717888047397,24,3,2
xai_grok_imagine,highlight_saturation,1.6759743252701949,0.729118105681306,0.0021597785066536637,0.12712694713291847,0.14159516867912184,2.691645772468996,24,3,2
xai_grok_imagine,highlight_red_excess,0.6444403966666474,0.6462242660328356,4.266196268455361e-06,0.1724748277624517,0.18129664000844417,1.8266494956740442,24,3,2
xai_grok_imagine,highlight_minus_shadow_lab_a,4205.27598496696,0.6825202672612447,0.00017667115639646378,0.15998268332075474,0.1573203782616041,2.1498073636809765,24,3,2
xai_grok_imagine,highlight_minus_shadow_lab_b,14755.714180862253,0.7808301853793297,0.0017156363265958489,0.09237539382591022,0.1250787844681643,3.5626721076109718,24,3,2
xai_grok_imagine,highlight_minus_shadow_warmth,1.8730869934465109,0.7745608042870142,0.0013540345487506311,0.11091628692526738,0.11316887423896761,3.4357858749333645,24,3,2
xai_grok_imagine,highlight_minus_shadow_saturation,4.109182748073076,0.6738667195341166,0.007296715422515257,0.1322630696793716,0.18657349536399653,2.0662310775873407,24,3,2
xai_grok_imagine,split_tone_distance_lab_ab,6412.778411739679,0.6584946052697576,0.002334809549835679,0.17092851441076293,0.1682420707696439,1.928211429251087,24,3,2
xai_grok_imagine,midtone_shadow_lab_b_delta,5339.499557350577,0.6392934865648662,0.008004052765807373,0.16067132644107968,0.19203113422824677,1.7723369630247359,24,3,2
xai_grok_imagine,highlight_midtone_lab_b_delta,7363.920127436093,0.6683338670678063,0.00034557998979656447,0.15338182872767903,0.17793872421471815,2.015080228901277,24,3,2
xai_grok_imagine,luma_skewness,44.447123074864535,0.6661404590536518,0.0009291735231698021,0.12972260360044924,0.2032077638227291,1.9952715958496505,24,3,2
xai_grok_imagine,luma_kurtosis_excess,244.73823384067754,0.5794558873656779,0.001294508583730508,0.1700169269191914,0.24923267713140015,1.3778718330781514,24,3,2
xai_grok_imagine,shadow_compression_ratio,0.6213453923408889,0.6473187548446667,0.0006334813880940521,0.1723898834389234,0.1796578803283158,1.8354215420770807,24,3,2
xai_grok_imagine,highlight_compression_ratio,2.227661002994445,0.5806325096241821,0.0015101678271817016,0.1036820206696417,0.31417530187899456,1.3845434444712101,24,3,2
xai_grok_imagine,highlight_rolloff_ratio,6.200334307418524,0.4290252283747393,0.007619012760147569,0.23399515157113063,0.3293606072939824,0.7513908664537546,24,3,2
xai_grok_imagine,shadow_rolloff_ratio,0.05592927110238129,0.43170754882781065,0.0004696415319775681,0.2248227564660819,0.34300005317412985,0.7596573699639129,24,3,2
xai_grok_imagine,upper_lower_luma_spread_ratio,256.4178867473016,0.5750634047608655,0.00031168612758518616,0.16854411661495144,0.25608079249659793,1.353292258665664,24,3,2
xai_grok_imagine,midtone_luma_width_p75_p25,1.1606251834336774,0.6152122697220631,0.0006226933330811051,0.12463215101912646,0.2595328859257292,1.5988354651477268,24,3,2
xai_grok_imagine,extreme_tail_luma_width,0.9720713543655998,0.3423259858402051,0.013138427027192976,0.23133712804143167,0.4131984590911702,0.5205101288326565,24,3,2
xai_grok_imagine,lower_tail_luma_width_p10_p01,0.0352630071019092,0.48451181722796005,5.890055461043361e-05,0.23177202869031158,0.2836572535271179,0.9399086796180189,24,3,2
xai_grok_imagine,upper_tail_luma_width_p99_p90,1.326955402584292,0.5233222003237837,0.011849879510715533,0.19743806937989108,0.2673898507856098,1.0978531005204155,24,3,2
xai_grok_imagine,fft_low_freq_power_share,0.47570145293284183,0.24055310447485334,0.0028544140945120696,0.3208032682684403,0.4357892131621938,0.3167477619465604,24,3,2
xai_grok_imagine,fft_mid_freq_power_share,0.2506199951275826,0.6804258047084502,0.013957853473484548,0.12500760756075455,0.1806087342573104,2.129163789609776,24,3,2
xai_grok_imagine,fft_high_freq_power_share,0.06643915371332618,0.7310323596663123,0.004196074353833776,0.09851266230336009,0.16625890367649365,2.7179193703724973,24,3,2
xai_grok_imagine,fft_high_mid_power_ratio,0.7183932688974661,0.5805428052940372,0.00088456415026938,0.16294098398543627,0.25563164657025705,1.384033490475696,24,3,2
xai_grok_imagine,fft_high_low_power_ratio,0.2392595130824145,0.7049279365777694,0.0021457157816599046,0.10417045321125519,0.18875589442931542,2.38900263346537,24,3,2
xai_grok_imagine,fft_radial_loglog_slope,7.680452097367321,0.7458477708095482,0.0016583567440465305,0.07989699768560736,0.17259687476079827,2.9346497301451477,24,3,2
xai_grok_imagine,fft_low_freq_log_power_mean,25.54437183831756,0.7396022009510308,0.005052912324335163,0.10678740310148532,0.14855748362314777,2.840278234502079,24,3,2
xai_grok_imagine,fft_mid_freq_log_power_mean,11.338207660776742,0.5806403494310963,0.007301444190147396,0.19225678072029737,0.21980142565845878,1.3845880228185978,24,3,2
xai_grok_imagine,fft_high_freq_log_power_mean,16.764690290038423,0.46531875470269585,0.0028078306062148117,0.22328123066902775,0.3085921840220612,0.8702731932255459,24,3,2
xai_grok_imagine,palette_entropy_6,2.5197293591075964,0.49501538689623803,0.0002911455456407278,0.23284676109799676,0.2718467064601238,0.9802583564947653,24,3,2
xai_grok_imagine,palette_effective_clusters_6,29.216801526551475,0.49769436756542745,0.00024940343071345127,0.23537954464941113,0.2666766843544483,0.9908198025835474,24,3,2
xai_grok_imagine,palette_top1_share,0.7624078289502197,0.464644523820127,0.0017804148738214747,0.2531332793575352,0.28044178194851627,0.8679177565076631,24,3,2
xai_grok_imagine,palette_top2_share_gap,1.0987267589403524,0.3329450530855669,0.00578339653856737,0.2952811184844522,0.3659904318914135,0.49912687796658467,24,3,2
xai_grok_imagine,palette_top2_lab_distance,38527.7666870209,0.32292127294759043,0.010187240571733138,0.2787551745437825,0.38813631193689396,0.47693312468018884,24,3,2
xai_grok_imagine,palette_mean_pairwise_lab_distance,2478.6612847730303,0.4686870601305238,0.01695901539753971,0.22704221944768735,0.287311705024249,0.882129955738821,24,3,2
xai_grok_imagine,palette_weighted_pairwise_lab_distance,524.7166973665428,0.533606123145739,0.0030537111904961863,0.20671055978589006,0.25662960587787537,1.1441104817773577,24,3,2
xai_grok_imagine,palette_within_cluster_lab_rmse,313.29097755184523,0.6390504408410758,0.00442833670533722,0.1526268397814202,0.203894382672167,1.7704702073336092,24,3,2
xai_grok_imagine,palette_dominant_lab_l,92758.16655671265,0.5553806841769274,0.0031334850116935733,0.18045603995199921,0.26102979085937994,1.2491150618339981,24,3,2
xai_grok_imagine,palette_dominant_lab_a,1830.4523784666426,0.4344657794587409,0.002098285007173928,0.25922785656460146,0.3042080789694838,0.7682395930752416,24,3,2
xai_grok_imagine,palette_dominant_lab_b,4689.959706046355,0.2520076725926206,0.024866441719794984,0.29817214200085773,0.4249537436867268,0.33691210906682134,24,3,2
xai_grok_imagine,palette_dominant_lab_chroma,3596.6920276089118,0.34824101109293715,0.058570026799508054,0.24046624954010626,0.35272271256744864,0.5343094871263743,24,3,2
